73_UK_DocA_Structure,Others,2C36 Gable walls should be strapped to roofs as shown in Diagram 16(a) and (b) by tension straps as described in 2C35.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74_UK_DocA_Structure,Others,Vertical strapping at least 1m in length should be provided at eaves level at intervals not exceeding 2m as shown in Diagram 16(c) and (d).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75_UK_DocA_Structure,self-contained,"Vertical strapping may be omitted if the roof: a. has a pitch of 15 or more, and b. is tiled or slated, and c. is of a type known by local experience to be resistant to wind gusts, and d. has main timber members spanning onto the supported wall at not more than 1.2m centres.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76_UK_DocA_Structure,Others,Interruption of lateral support.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77_UK_DocA_Structure,Others,"Where an opening in a floor or roof for a stairway or the like adjoins a supported wall and interrupts the continuity of lateral support, the following conditions should be satisfied for the purposes of Section 2C: a. the maximum permitted length of the openingis to be 3m, measured parallel to the supported wall, and b. where a connection is provided by means Others than by anchor, this should be provided throughout the length of each portion of the wall situated on each side of the opening, and c. where a connection is provided by mild steel anchors, these should be spaced closer than2m on each side of the opening to providethe same number of anchors as if there were no opening, and d. there should be no Others interruption of lateral support.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78_UK_DocA_Structure,self-contained,The floor area of the building or annexe does not exceed 36m.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79_UK_DocA_Structure,self-contained,Where the floor area of the building or annexe exceeds 10m the walls have a mass of not less than 130kg/m.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80_UK_DocA_Structure,self-contained,The maximum length or width of the buildingor annexe does not exceed 9m.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81_UK_DocA_Structure,Others,The height of the building or annexe does not exceed the lower value derived from Diagram 2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82_UK_DocA_Structure,Others,(ii) Size and location of openings.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83_UK_DocA_Structure,self-contained,One or two major openings not more than 2.1min height are permitted in one wall of the building or annexe only.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84_UK_DocA_Structure,self-contained,The width of a single opening or the combined width of two openings should not exceed 5m.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85_UK_DocA_Structure,Others,Walls which do not contain a major opening but exceed 2.5m in length or height should be bonded or tied to piers for their full height at not more than 3m centres as shown in Diagram 18a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86_UK_DocA_Structure,self-contained,"Where ties are used to connect piers to walls they should be flat, 20mm x 3mm in cross section, be in stainless steel in accordance with paragraph 2C19, be placed in pairs and be spaced at not more than 300mm centre vertically.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87_UK_DocA_Structure,Others," Walls should be tied horizontally at no more than2m centres to the roof structure at eaves level, base of gables and along roof slopes as shown in Diagram 19 with straps fixed in accordance with paragraphs 2C35 and 2C36.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88_UK_DocA_Structure,Others,"Where a chimney is not adequately supported by ties or securely restrained in anyway, its height if measured from the highest point of intersection with the roof surface, gutter, etc. should not exceed 4.5W, provided the density of the masonry is greater than 1500kg/m3, where: W is the least horizontal dimension of the chimney measured at the same point of intersection, and H is measured to the top of any chimney pot or Others flue terminal (see Diagram 20).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90_UK_DocA_Structure,Others,Section 2E: Foundations of plain concrete.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91_UK_DocA_Structure,Others,Conditions relating to the ground.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92_UK_DocA_Structure,Others,There should not be: a. non-engineered fill (as described in BREDigest 427) or wide variation in ground conditions within the loaded area; nor b. weaker or more compressible ground at such a depth below the foundation as could impair the stability of the structure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_UK_DocA_Structure,Others,Design provisions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94_UK_DocA_Structure,Others,The following design provisions relate to foundations: a. the foundations should be situated centrally under the wall; b. for foundations in chemically aggressive soil conditions guidance in BS 85001 and BRE Special Digest 1 should be followed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_UK_DocA_Structure,Others,"In non-aggressive soils, concrete should be composed of Portland cement to BS EN1971 and 2 and fine and coarse aggregate conforming to BS EN 12620 and the mix should comply with one of the following recommendations: i. in proportion of 50kg of Portland cement to not more than 200kg (0.1m3) of fine aggregate and 400kg (0.2m3) of coarse aggregate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96_UK_DocA_Structure,Others,"grade ST2 or grade GEN I concrete toBS 85002; c. minimum thickness T of concrete foundation should be 150mm or P, whichever is the greater, where P is derived using Table 10and Diagram 23.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97_UK_DocA_Structure,Others,"For trench fill foundations the overlap should be twice the height of the step or 1m, whichever is greater; e. steps in foundations should not be of greater height than the thickness of the foundation(see Diagram 21); f. foundations for piers, buttresses and chimneys should project as indicated in Diagram 22 and the projection X should never be less than the value of P where there is no local thickening of the wall.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98_UK_DocA_Structure,Others,FOUNDATIONS OF PLAIN CONCRETE A1/2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99_UK_DocA_Structure,self-contained,"In clay soils subject to volume change on drying (shrinkable clays, with Modified Plasticity Index greater than or equal to 10), strip foundations should be taken to a depth where anticipated ground movements will not impair the stability of any part of the building taking due consideration of the influence of vegetation and trees on the ground.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100_UK_DocA_Structure,Others,An acceptable level of safety can be achieved by different means depending on the type and location of the cladding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101_UK_DocA_Structure,Others,"This shall comprise both vertical supportand horizontal restraint, andc. provision is made, where necessary, toaccommodate differential movement of thecladding and the supporting structure of thebuilding, andd. the cladding and its fixings (includingany support components) are of durablematerials; the design life of the fixings beingnot less than that of the cladding.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102_UK_DocA_Structure,self-contained,Fixings shall be corrosion resistant and of a material type appropriate for the local environment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103_UK_DocA_Structure,Others,Loading.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104_UK_DocA_Structure,Others,Wind loading on the cladding should be derived from BS EN 199114:2005 with its UK National Annex with due consideration given to local increases in wind suction arising from funnelling of the wind through gaps between buildings.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105_UK_DocA_Structure,Others,"Where the cladding is required to support Others fixtures, e.g. handrails, and fittings, e.g. antennae and signboards, account should be taken of the loads and forces arising from such fixtures and fittings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108_UK_DocA_Structure,Others,"Where the wall cladding is required to function as pedestrian guarding to stairs, ramps, vertical drops of more than 600mm in dwellings or more than the height of two risers (or 380mm if not part of a stair) in Others buildings, or as a vehicle barrier, then account should be taken of the additional imposed loading, as stipulated in K, Protection from falling,collision and impact.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109_UK_DocA_Structure,Others,Fixings.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110_UK_DocA_Structure,Others,The selection of fixings for supporting cladding should be determined from a consideration of the proven performance of the fixing and the risks associated with the particular application.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111_UK_DocA_Structure,Others,In this regard applications should be designated as being either non redundant (wherethe failure of a single fixing could lead to the detachment of the cladding) or redundant (where failure or excessive movement of one fixing results in load sharing by adjacent fixings) and the required reliability of the fixing determined accordingly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_UK_DocA_Structure,self-contained,"The strength of fixings should be derived from tests using materials representative of the material into which the fixing is to be anchored, taking account of any inherent weaknesses that may affect the strength of the fixing, e.g. cracks in concrete due to shrinkage and flexure, or voids in masonry construction.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113_UK_DocA_Structure,Others,"cracks in concrete due to shrinkage and flexure, or voids in masonry construction.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114_UK_DocA_Structure,Others,Section 4: Roof covering.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115_UK_DocA_Structure,Others,Materials.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116_UK_DocA_Structure,Others,"All materials used to cover roofs, excluding windows of glass in residential buildings with roof pitches of not less than 15, shall be capable of safely withstanding the concentrated imposed loads upon roofs specified in BS EN 199111:2002 with its UK National Annex.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117_UK_DocA_Structure,Others,Where the work involves a significant change in the applied loading the structural integrity of the roof structure and the supporting structure should be checked to ensure that upon completion of the work the building is not less compliant with Requirement A1 than the original building.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118_UK_DocA_Structure,Others,A significant change in roof loading is when the loading upon the roof is increased by more than 15%.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119_UK_DocA_Structure,Others,"Where such checking of the existing roof structure indicates that the construction is unable to sustain any proposed increase in loading (e.g. due to overstressed members or unacceptable deflection leading to ponding), appropriate strengthening work or replacement of roofing members should be undertaken.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121_UK_DocA_Structure,Others,Introduction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122_UK_DocA_Structure,Others,0.1 The guidance in Section 5 deals with the means of meeting this performance criterion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123_UK_DocA_Structure,Others,"Alternatively, check that upon the notional removal of each supporting column and each beam supporting one or more columns, or any nominal length of loadbearing wall (one at a time in each storey of the building), the building remains stable and that the area of floor at any storey at risk of collapse does not exceed 15% of the floor area of that storey or 100m2, whichever is smaller, and does not extend further than the immediate adjacent storeys (see Diagram 24).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124_UK_DocA_Structure,Others,"Where the notional removal of such columns and lengths of walls would result in an extent of damage in excess of the above limit, then such elements should be designed as a key element as defined in paragraph 5.3 below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125_UK_DocA_Structure,Others,"e. For Consequence Class 3 buildings:  A systematic risk assessment of the building should be undertaken taking into account all the normal hazards that may reasonablybe foreseen, together with any abnormal hazards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126_UK_DocA_Structure,Others,Critical situations for design should be selected that reflect the conditions that can reasonably be foreseen as possible during the life of the building.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127_UK_DocA_Structure,Others,"5.2 Details of the effective horizontal andvertical ties including tie force determination,together with the design approaches for checking the integrity of the building following the notional removal of vertical members and the design of key elements, are given in the following.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128_UK_DocA_Structure,Others,5.3 Definitions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129_UK_DocA_Structure,Others,"The nominal length of loadbearing wall construction referred to in 5.1d should be taken as follows: in the case of a reinforced concrete wall, the distance between lateral supports subject toa maximum length not exceeding 2.25H, in the case of an external masonry wall, or timber or steel stud wall, the length measured between vertical lateral supports, in the case of an internal masonry wall,or timber or steel stud wall, a length not exceeding 2.25H, where H is the storey height in metres.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130_UK_DocA_Structure,Others,Key elements.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131_UK_DocA_Structure,Others,"A key element, as referred to in paragraph 5.1d, should be capable of sustaining an accidental design loading of 34kN/m2 applied in the horizontal and vertical directions (in one directionat a time) to the member and any attached components (e.g. cladding etc.) having regard to the ultimate strength of such components and
their connections.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134_UK_DocA_Structure,Others,Such accidental design loading should be assumed to act simultaneously with all Others design loadings (i.e. wind and imposed loading) in accidental actions loading combination.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_UK_DocM_V2_AccessAndUseOfBuildings,Others,"People, regardless of disability, age or gender, should be able to: gain access to buildings and to gain access within buildings and use their facilities, both as visitors and as people who live or work in them.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_UK_DocM_V2_AccessAndUseOfBuildings,Others,"An extension to a non-domestic building should be treated in the same manner as a new building, as regards its own compliance with Part M. Under Requirement M2 there must be suitable independent access to the extension where reasonably practicable.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_UK_DocM_V2_AccessAndUseOfBuildings,Others,The extensions and the alterations of the existing building could be planned and carried out as a single project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4_UK_DocM_V2_AccessAndUseOfBuildings,Others,"Under Requirement M3, if sanitary conveniences are provided in any building that is to be extended, reasonable provision must be made within the extension for sanitary conveniences.",,,,,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5_UK_DocM_V2_AccessAndUseOfBuildings,Others,"In this case, too, the extension and the modifications to the existing building could be planned and carried out as a single project.",,,,,self-contained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_UK_DocM_V2_AccessAndUseOfBuildings,Others,"Under regulation 4, where an alteration of a non-domestic building is a material alteration, the work itself must comply, where relevant, with Requirement M1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_UK_DocM_V2_AccessAndUseOfBuildings,Others,"This means that alterations to features relevant to the compliance of a building with Part M, such as entrances or arrangements for people to get from one level to anOthers within the building, must result in features that comply with Requirement M1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_UK_DocM_V2_AccessAndUseOfBuildings,Others,"Where new features relevant to the compliance of a building with Part M are provided, these must also comply with Requirement M1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9_UK_DocM_V2_AccessAndUseOfBuildings,Others,Reasonable provision must be made for people to gain access to and to use new or altered sanitary conveniences.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_UK_DocM_V2_AccessAndUseOfBuildings,Others,"The building as a whole, including access to it from the site boundary and from on-site car parking where provided, must be no less compliant with Requirement M1 following a material alteration of a building.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_UK_DocM_V2_AccessAndUseOfBuildings,Others,"Under regulation 6, as amended, where there is a material change of use of the whole of a building to a hotel or boarding house, an institution, a public building or a shop, the building must be upgraded, if necessary, so as to comply with M1 (Access and use).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_UK_DocM_V2_AccessAndUseOfBuildings,Others,"In particular, it should be noted that shop includes use as a restaurant, bar or public house.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13_UK_DocM_V2_AccessAndUseOfBuildings,Others,"Under regulation 6, as amended, if an existing building undergoes a change of use such that part is used as a hotel or boarding house, an institution, a public building or a shop, such work if any shall be carried out as is necessary to ensure that:a. there is reasonable provision for people to gain access to that part from the site boundary and from on-site car parking where provided, either by means of an independent access or by means of a route to and through the building;b. that part itself complies with M1 (access and use); andc. any sanitary conveniences provided in, or in connection with, that part comply with Requirement M1: if users of that part have the use of sanitary conveniences elsewhere in the building, there must be reasonable provision for people to gain access to and use that sanitary accommodation, upgraded if need be.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_UK_DocM_V2_AccessAndUseOfBuildings,Others,"Where a material change of use results in a building being used in part as a hotel or boarding house, institution, public building or shop, and in part as a dwelling, regard should be had to the guidance in Sections 1 to 5 of this Approved Document in relation to the relevant non-domestic accommodation and to the common parts (see also MIXED USE DEVELOPMENT under Use of Guidance).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_UK_DocM_V2_AccessAndUseOfBuildings,Others,"If Part M applies, reasonable provision should be made:a. so that people, regardless of disability, age or gender, can reach the principal entrance to the building and Others entrances described in this Approved Document from the site boundary,from car parking within the site, and from Others buildings on the same site (such as a university campus, a school or a hospital);b. so that elements of the building do not constitute a hazard to users, especially people with impaired sight, but rather assist in wayfinding;c. so that people, regardless of disability, age or gender, can have access into, and within, any storey of the building and to the buildings facilities, subject to the usual gender-related conventions regarding sanitary accommodation;d. for suitable accommodation for people in wheelchairs, or people with Others disabilities, in audience or spectator seating;e. for aids to communication for people with an impairment of hearing or sight in auditoria, meeting rooms, reception areas, ticket offices and at information points; andf. for sanitary accommodation for the users of the building.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16_UK_DocM_V2_AccessAndUseOfBuildings,Others,"Purpose-built student living accommodation, including that in the form of flats as defined in regulation 2(1), should be treated as hotel/motel accommodation in respect of space requirements and internal facilities (see 4.17 to 4.24).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17_UK_DocM_V2_AccessAndUseOfBuildings,Others,The need to conserve the special characteristics of such historic buildings must be recognised.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_UK_DocM_V2_AccessAndUseOfBuildings,Others,"In such work the aim should be to improve accessibility where and to the extent that it is practically possible, always provided that the work does not prejudice the character of the historic building, or increase the risk of long-term deterioration to the building fabric or fittings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19_UK_DocM_V2_AccessAndUseOfBuildings,Others,Particular issues relating to work in historic buildings that warrant sympathetic treatment and where advice from Otherss could therefore be beneficial include: a. restoring the historic character of a building that had been subject to previous inappropriate alteration.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_UK_DocM_V2_AccessAndUseOfBuildings,Others,"Whilst alternative, equally satisfactory ways of meeting the requirements can be adopted depending on the size, scale, nature and intended use of the building they must still demonstrate compliance with the relevant functional requirement.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21_UK_DocM_V2_AccessAndUseOfBuildings,Others,The key focus should be on ensuring that applicants and building control bodies are agreed as to the appropriate level of provision in the completed building work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22_UK_DocM_V2_AccessAndUseOfBuildings,Others,In smaller or simpler works this could be achieved by having a conversation to review the proposals and recording the outcome of discussions by correspondence.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23_UK_DocM_V2_AccessAndUseOfBuildings,Others,"It is for the building control body and applicant to agree which, if any of these proposed approaches should be used on a case by case basis to ensure that the functional requirements of Part M of the Building Regulations are satisfied.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_UK_DocM_V2_AccessAndUseOfBuildings,self-contained,"Whichever approach is adopted, the agreed level of provision should be clearly recorded.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_UK_DocM_V2_AccessAndUseOfBuildings,Others,It should be noted that approval of proposed works by a building control body does not by necessity indicate compliance with duties under the Equalities Act 2010.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26_UK_DocM_V2_AccessAndUseOfBuildings,Others,Applicants need to consider these wider equality obligations when undertaking building work and whether provision in some circumstances should exceed that set out within this Approved Document.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_UK_DocM_V2_AccessAndUseOfBuildings,Others,"Accessible, with respect to buildings or parts of buildings, means that people, regardless of disability, age or gender, are able to gain access.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28_UK_DocM_V2_AccessAndUseOfBuildings,Others,"Contrast visually, when used to indicate the visual perception of one element of the building, or fitting within the building, against anOthers means that the difference in light reflectance value between the two surfaces is greater than 30 points.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29_UK_DocM_V2_AccessAndUseOfBuildings,self-contained,"Where illuminance on surfaces is greater than 200 lux, a difference in light reflectance value should be a minimum of 20 points.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30_UK_DocM_V2_AccessAndUseOfBuildings,Others,"For further information, reference should be made to Colour, contrast and perception Design guidance for internal built environments Reading University.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31_UK_DocM_V2_AccessAndUseOfBuildings,Others,"d. Dwelling, means a house or a flat (flat is defined in regulation 2(1)).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_UK_DocM_V2_AccessAndUseOfBuildings,Others,"g. Level, with respect to the surfaces of a level approach, access routes and landings associated with steps, stairs and ramps means predominantly level, but with a maximum gradient along the direction of travel of 1:60.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33_UK_DocM_V2_AccessAndUseOfBuildings,Others,"Suitable, with respect to means of access and facilities, means that they are designed for use by people regardless of disability, age or gender, but subject to the usual gender-related conventions regarding sanitary accommodation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34_UK_DocM_V2_AccessAndUseOfBuildings,Others,"k. Usable, with respect to buildings or parts of buildings, means that they are convenient for independent use.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
